time,theoretical_pressure_psi,theoretical_counts,noisy_counts,filtered_counts
1.1783567134268536,0.27087344646831435,5188.609136306664,5329.001906007559,5227.821411379274
1.1823647294589177,0.26125770389839587,5062.565982700173,4790.086213459874,5175.415889031203
1.1863727454909818,0.25178099663077225,4938.345303836162,5292.103958851534,5119.9342063014155
1.190380761523046,0.24245322283954454,4816.076844980749,4936.919308570268,4903.607674444381
1.19438877755511,0.2332835658080707,4695.880980612191,5015.5308802244235,4732.108278484313
1.1983967935871742,0.2242804914695367,4577.868682182687,4825.463927980729,4695.205672343068
1.2024048096192383,0.2154517488641499,4462.141524111277,4136.147526016281,4563.414939062393
1.2064128256513025,0.20680437340052948,4348.79172653414,4128.506134287085,4431.793739062235
1.2104208416833666,0.19834469279771808,4237.902233192488,4531.76797047116,4281.978791281151
1.2144288577154307,0.19007833557428683,4129.546822707752,4369.568825886808,4210.157879436791
1.2184368737474949,0.1820102419422962,4023.7902513796184,4015.570908569157,4117.851101090603
1.222444889779559,0.17414467695640007,3920.688425544492,3966.8262457568376,4077.047750784789
1.2264529058116231,0.16648524576215806,3820.288601450368,4322.717545070208,3923.3864126591675
1.2304609218436873,0.15903491078263435,3722.629610538771,3490.0000775929693,3779.271435700881
1.2344689378757514,0.15179601067859927,3627.7421079750793,3842.882682146385,3747.3300542160814
1.2384769539078155,0.14477028091508362,3535.648842234916,3456.1386035918117,3695.0457686393784
1.2424849699398797,0.13795887576562943,3446.36494353587,3360.7639871787987,3579.70290682564
1.2464929859719438,0.1313623915853005,3359.8982289001187,3791.9812381755614,3599.809030119118
1.250501002004008,0.1249808911843044,3276.249521643862,3600.836246719915,3486.5945551667505
1.254509018036072,0.11881392913588283,3195.412983113152,3515.3175123740434,3455.402823627649
1.2585170340681362,0.11286057785489373,3117.376454521947,3630.7429406473157,3372.1292005614937
1.2625250501002003,0.10711945428716377,3042.1218067961427,3050.3813574798087,3253.3120205891873
1.2665330661322645,0.10158874705417072,2969.6252963860697,3237.796482818101,3127.07727830399
1.2705410821643286,0.09626624390284724,2899.8579250785215,2777.848625715711,3016.9907962050947
1.2745490981963927,0.09114935931620842,2832.78580191686,2960.260978369415,2909.938342460727
1.2785571142284569,0.08623516214701607,2768.370505423087,2717.1930507235384,2798.292985132455
1.282565130260521,0.08152040314373164,2706.5694444080345,2744.712137681771,2815.633640331611
